FECHA,HORA,Pres.,R.Sol.,Precip.,PM2.5,CO,NO,NO2,PM10,NOx,Veloc.,Direc.,Temp.,H.Rel.,Veloc.máx.,SO2
2025-01-17,14,1024.0,16,0,6.0,"0,1",2.0,23.0,8.0,26.0,"1,5",358,"10,8",86,"7,2",3.0
2025-01-17,15,1023.0,4,0,6.0,"0,1",2.0,20.0,7.0,23.0,"1,4",357,11,80,"8,1",3.0
2025-01-17,16,1022.0,6,0,6.0,"0,1",2.0,21.0,9.0,24.0,"1,2",4,"11,1",77,"6,5",3.0
2025-01-17,17,1022.0,0,0,6.0,"0,1",2.0,23.0,9.0,26.0,1,5,"11,1",76,"5,1",3.0
2025-01-17,18,1022.0,0,0,6.0,"0,1",2.0,25.0,11.0,27.0,"0,6",356,"11,1",74,"4,8",3.0
2025-01-17,19,1022.0,0,0,8.0,"0,1",2.0,31.0,15.0,33.0,"0,2",334,"10,6",77,2,3.0
2025-01-17,20,1023.0,0,0,10.0,"0,1",3.0,41.0,21.0,45.0,"0,2",304,"9,9",79,"1,4",3.0
2025-01-17,21,1024.0,0,0,14.0,"0,1",4.0,54.0,33.0,60.0,"0,1",297,"9,3",83,"0,7",3.0
2025-01-17,22,1025.0,0,0,15.0,"0,1",5.0,55.0,27.0,62.0,"0,1",321,"8,3",91,"0,6",3.0
2025-01-17,23,1026.0,0,0,14.0,"0,1",3.0,43.0,18.0,47.0,"0,1",313,"7,9",93,"0,8",3.0
2025-01-18,0,1026.0,0,0,12.0,"0,1",2.0,32.0,15.0,34.0,"0,1",322,"7,5",94,"0,8",3.0
2025-01-18,1,1027.0,0,0,11.0,"0,1",2.0,24.0,14.0,26.0,"0,1",323,"7,2",94,1,3.0
2025-01-18,2,1027.0,0,0,10.0,"0,1",2.0,18.0,11.0,21.0,"0,1",328,"7,1",93,"1,3",3.0
2025-01-18,3,1027.0,0,0,9.0,"0,1",2.0,19.0,11.0,22.0,"0,1",322,"6,6",96,"0,9",3.0
2025-01-18,4,1028.0,0,0,9.0,"0,1",2.0,16.0,10.0,18.0,"0,1",313,"6,2",97,"0,8",3.0
2025-01-18,5,1028.0,0,0,8.0,"0,1",2.0,15.0,10.0,17.0,"0,1",324,"6,1",96,"1,1",3.0
2025-01-18,6,1028.0,0,0,8.0,"0,1",2.0,18.0,9.0,21.0,"0,1",325,"6,1",93,"1,4",3.0
2025-01-18,7,1028.0,0,0,7.0,"0,1",2.0,23.0,10.0,25.0,"0,1",330,"6,2",90,"1,7",3.0
2025-01-18,8,1029.0,0,0,8.0,"0,1",2.0,28.0,15.0,31.0,"0,1",325,"6,5",85,"1,5",3.0
2025-01-18,9,1029.0,76,0,8.0,"0,1",5.0,31.0,25.0,38.0,"0,1",320,"7,7",79,"1,1",3.0
2025-01-18,10,1028.0,118,0,9.0,"0,1",6.0,27.0,26.0,36.0,"0,1",303,"10,3",62,"1,6",3.0
2025-01-18,11,1026.0,373,0,10.0,"0,1",9.0,29.0,43.0,42.0,"0,1",261,"12,9",53,"0,8",3.0
2025-01-18,12,1023.0,508,0,9.0,"0,1",6.0,23.0,33.0,31.0,"0,1",286,"14,5",46,"0,4",3.0
2025-01-18,13,1019.0,433,0,7.0,"0,1",20.0,36.0,28.0,67.0,"0,1",271,"15,4",38,"0,4",3.0
2025-01-18,14,1016.0,419,0,8.0,"0,1",2.0,14.0,35.0,18.0,"0,1",147,"16,3",36,"0,5",3.0
2025-01-18,15,1015.0,245,0,10.0,"0,1",2.0,18.0,43.0,21.0,"0,2",117,"15,7",40,"1,8",3.0
2025-01-18,16,1013.0,104,0,9.0,"0,1",4.0,21.0,43.0,26.0,"0,2",112,"14,3",43,"1,6",3.0
2025-01-18,17,1014.0,0,0,14.0,"0,1",7.0,35.0,74.0,45.0,"0,1",115,"12,2",59,"0,8",3.0
2025-01-18,18,1015.0,0,0,19.0,"0,1",7.0,44.0,98.0,54.0,"0,1",102,"10,1",72,"0,1",3.0
2025-01-18,19,1018.0,0,0,21.0,"0,1",2.0,45.0,66.0,48.0,"0,1",103,"8,8",89,"0,1",3.0
2025-01-18,20,1020.0,0,0,49.0,"0,1",57.0,64.0,78.0,151.0,"0,1",184,"8,4",96,"0,2",3.0
2025-01-18,21,1021.0,0,0,29.0,"0,1",26.0,57.0,43.0,96.0,"0,1",310,"8,4",91,"0,8",3.0
2025-01-18,22,1022.0,0,0,23.0,"0,1",6.0,48.0,30.0,57.0,"0,2",317,"7,6",93,"1,3",3.0
2025-01-18,23,1023.0,0,0,21.0,"0,1",2.0,36.0,27.0,40.0,"0,2",324,"7,1",95,"1,4",3.0
2025-01-19,0,1024.0,0,0,18.0,"0,1",2.0,28.0,22.0,31.0,"0,2",327,"6,9",94,"1,2",3.0
2025-01-19,1,1024.0,0,0,15.0,"0,1",2.0,24.0,18.0,26.0,"0,2",327,"6,6",94,"1,4",3.0
2025-01-19,2,1024.0,0,0,12.0,"0,1",2.0,19.0,14.0,22.0,"0,1",326,"6,6",92,"1,5",3.0
2025-01-19,3,1025.0,0,0,10.0,"0,1",2.0,14.0,12.0,16.0,"0,1",328,"6,3",92,"1,1",3.0
2025-01-19,4,1025.0,0,0,12.0,"0,1",2.0,13.0,13.0,16.0,"0,1",328,"5,9",94,"0,6",3.0
2025-01-19,5,1025.0,0,0,11.0,"0,1",2.0,14.0,12.0,16.0,"0,1",304,"5,9",93,"0,4",3.0
2025-01-19,6,1025.0,0,0,11.0,"0,1",2.0,16.0,14.0,19.0,"0,1",317,"5,7",94,"0,5",3.0
2025-01-19,7,1026.0,0,0,10.0,"0,1",5.0,19.0,13.0,27.0,"0,1",282,"5,7",90,"0,5",3.0
2025-01-19,8,1026.0,0,0,12.0,"0,1",18.0,31.0,17.0,58.0,"0,1",261,"5,8",88,"0,5",3.0
2025-01-19,9,1026.0,67,0,14.0,"0,1",22.0,34.0,26.0,67.0,"0,1",233,"7,3",79,"0,2",3.0
2025-01-19,10,1026.0,145,0,13.0,"0,1",7.0,25.0,31.0,36.0,"0,1",218,"11,1",53,"0,2",3.0
2025-01-19,11,1024.0,363,0,10.0,"0,1",4.0,19.0,24.0,25.0,"0,1",238,"11,9",49,"0,4",3.0
2025-01-19,12,1022.0,502,0,10.0,"0,1",3.0,17.0,25.0,22.0,"0,1",217,"13,6",43,"0,3",3.0
2025-01-19,13,1018.0,456,0,9.0,"0,1",2.0,13.0,31.0,17.0,"0,1",184,"14,1",39,"0,3",3.0
2025-01-19,14,1015.0,479,0,8.0,"0,1",2.0,11.0,28.0,14.0,"0,1",115,"14,9",36,"0,6",3.0
2025-01-19,15,1013.0,243,0,8.0,"0,1",2.0,15.0,24.0,19.0,"0,1",108,"14,3",40,"1,3",3.0
2025-01-19,16,1012.0,92,0,8.0,"0,1",4.0,16.0,33.0,22.0,"0,1",110,"13,4",46,"1,4",3.0
2025-01-19,17,1013.0,0,0,9.0,"0,1",2.0,14.0,34.0,16.0,"0,1",119,"11,4",64,"1,2",3.0
2025-01-19,18,1014.0,0,0,15.0,"0,1",2.0,19.0,47.0,21.0,"0,1",139,10,79,"0,6",3.0
2025-01-19,19,1016.0,0,0,17.0,"0,1",3.0,31.0,46.0,34.0,"0,1",161,"9,3",86,"0,2",3.0
2025-01-19,20,1018.0,0,0,23.0,"0,1",3.0,50.0,41.0,55.0,"0,1",317,"8,1",93,"0,2",3.0
2025-01-19,21,1019.0,0,0,22.0,"0,1",5.0,55.0,32.0,61.0,"0,1",304,"7,7",95,"0,4",3.0
2025-01-19,22,1021.0,0,0,21.0,"0,1",3.0,38.0,27.0,41.0,"0,1",308,"7,5",92,"1,3",3.0
2025-01-19,23,1022.0,0,0,20.0,"0,1",2.0,23.0,25.0,26.0,"0,2",328,"6,9",93,1,3.0
2025-01-20,0,1022.0,0,0,20.0,"0,1",2.0,29.0,26.0,32.0,"0,1",350,"6,2",96,"0,3",3.0
2025-01-20,1,1023.0,0,0,16.0,"0,1",2.0,23.0,17.0,25.0,"0,1",323,"6,8",92,"0,8",3.0
2025-01-20,2,1022.0,0,0,16.0,"0,1",3.0,22.0,19.0,27.0,"0,1",22,"6,5",94,"0,1",3.0
2025-01-20,3,1022.0,0,0,17.0,"0,1",2.0,21.0,21.0,23.0,"0,1",323,"6,1",96,"0,4",3.0
2025-01-20,4,1023.0,0,0,11.0,"0,1",2.0,17.0,13.0,20.0,"0,1",294,"6,7",87,"0,4",3.0
2025-01-20,5,1023.0,0,0,15.0,"0,1",4.0,21.0,21.0,26.0,"0,1",331,6,93,"0,2",3.0
2025-01-20,6,1023.0,0,0,13.0,"0,1",8.0,29.0,19.0,41.0,"0,1",154,"6,8",85,"0,3",3.0
2025-01-20,7,1022.0,0,0,32.0,"0,1",29.0,46.0,159.0,90.0,"0,1",155,"7,3",82,"0,1",3.0
2025-01-20,8,1022.0,0,0,13.0,"0,1",19.0,41.0,56.0,69.0,"0,1",255,"8,8",73,"1,5",3.0
2025-01-20,9,1020.0,63,0,14.0,"0,1",17.0,41.0,58.0,67.0,"0,1",190,"10,2",64,1,3.0
2025-01-20,11,1016.0,152,0,12.0,"0,1",6.0,27.0,45.0,36.0,"0,2",179,"13,2",54,"2,6",3.0
2025-01-20,12,1014.0,116,0,14.0,"0,1",3.0,20.0,50.0,25.0,"0,3",213,"12,8",55,"3,5",3.0
2025-01-20,13,1011.0,310,0,12.0,"0,1",3.0,18.0,44.0,22.0,"0,2",207,"14,3",52,"2,6",3.0
2025-01-20,14,1009.0,212,0,11.0,"0,1",2.0,17.0,42.0,20.0,"0,1",267,"14,8",49,"1,3",3.0
2025-01-20,15,1010.0,60,0,13.0,"0,1",3.0,32.0,49.0,36.0,"0,1",351,"14,1",55,"0,2",3.0
2025-01-20,16,1009.0,69,0,15.0,"0,1",16.0,53.0,57.0,77.0,"0,1",53,"14,2",61,"0,4",3.0
2025-01-20,17,1008.0,1,0,18.0,"0,1",5.0,45.0,85.0,53.0,"0,1",113,13,72,"0,2",3.0
2025-01-20,18,1009.0,0,0,31.0,"0,1",21.0,68.0,173.0,100.0,"0,1",114,"11,9",78,"0,1",3.0
2025-01-20,19,1010.0,0,0,32.0,"0,1",28.0,72.0,117.0,115.0,"0,1",268,"11,5",83,"0,2",3.0
2025-01-20,20,1011.0,0,0,27.0,"0,1",33.0,67.0,79.0,117.0,"0,1",318,"11,3",82,"0,2",3.0
2025-01-20,21,1011.0,0,0,23.0,"0,1",29.0,61.0,46.0,106.0,"0,1",312,"11,1",85,"0,3",3.0
2025-01-20,22,1011.0,0,0,24.0,"0,1",31.0,56.0,36.0,104.0,"0,1",314,"10,8",91,"0,7",3.0
2025-01-20,23,1012.0,0,0,25.0,"0,1",22.0,52.0,36.0,86.0,"0,1",204,"11,1",89,"0,1",3.0
2025-01-21,0,1011.0,0,0,23.0,"0,1",4.0,40.0,32.0,47.0,"0,1",338,"10,9",91,"0,1",3.0
2025-01-21,1,1011.0,0,0,19.0,"0,1",2.0,27.0,23.0,30.0,"0,1",186,"10,7",95,"0,1",3.0
2025-01-21,2,1011.0,0,"0,3",17.0,"0,1",3.0,26.0,20.0,30.0,"0,1",217,"10,5",98,"0,1",3.0
2025-01-21,3,1012.0,0,"0,2",14.0,"0,1",2.0,22.0,15.0,25.0,"0,1",177,"10,4",98,"0,2",3.0
2025-01-21,4,1012.0,0,"0,2",11.0,"0,1",2.0,17.0,11.0,19.0,"0,1",151,"10,3",98,"0,2",3.0
2025-01-21,19,1007.0,0,0,29.0,"0,1",38.0,58.0,44.0,115.0,"0,1",16,"11,8",98,"0,1",6.0
2025-01-21,20,1008.0,0,0,46.0,"0,1",74.0,56.0,69.0,170.0,"0,1",276,"11,5",98,"0,1",7.0
2025-01-21,21,1009.0,0,0,36.0,"0,1",74.0,56.0,54.0,169.0,"0,1",304,"11,1",98,"0,4",5.0
2025-01-21,22,1009.0,0,0,33.0,"0,1",55.0,50.0,49.0,134.0,"0,1",300,"10,9",98,"0,3",4.0
2025-01-21,23,1009.0,0,0,33.0,"0,1",52.0,42.0,47.0,121.0,"0,1",72,"10,5",98,"0,1",3.0
2025-01-22,0,1010.0,0,0,29.0,"0,1",34.0,37.0,38.0,89.0,"0,1",340,"10,4",98,"0,2",3.0
2025-01-22,1,1010.0,0,0,24.0,"0,1",16.0,32.0,30.0,57.0,"0,1",297,"10,4",98,"0,1",4.0
2025-01-22,2,1010.0,0,0,21.0,"0,1",13.0,25.0,24.0,45.0,"0,1",325,"10,1",98,"0,1",3.0
2025-01-22,3,1010.0,0,"0,1",23.0,"0,1",17.0,26.0,27.0,51.0,"0,1",179,10,98,"0,1",4.0
2025-01-22,4,1011.0,0,0,13.0,"0,1",4.0,23.0,15.0,28.0,"0,1",174,"10,8",97,"0,5",4.0
2025-01-22,5,1011.0,0,0,9.0,"0,1",2.0,16.0,13.0,19.0,"0,1",33,"10,3",98,"0,9",3.0
2025-01-22,6,1011.0,0,0,13.0,"0,1",11.0,28.0,19.0,44.0,"0,1",330,"9,5",98,"0,1",3.0
2025-01-22,7,1012.0,0,0,22.0,"0,1",45.0,33.0,33.0,102.0,"0,1",302,"9,1",98,"0,1",3.0
2025-01-22,8,1012.0,0,0,25.0,"0,1",194.0,49.0,38.0,346.0,"0,1",1,9,98,"0,1",3.0
2025-01-22,9,1013.0,58,0,31.0,"0,1",150.0,50.0,46.0,280.0,"0,1",11,"10,6",94,"0,2",3.0
2025-01-22,10,1012.0,115,0,33.0,"0,1",100.0,54.0,70.0,207.0,"0,1",50,"14,3",74,"0,2",3.0
2025-01-22,11,1010.0,259,0,32.0,"0,1",82.0,60.0,107.0,186.0,"0,1",91,"15,9",59,"0,1",3.0
2025-01-22,12,1007.0,465,0,39.0,"0,1",64.0,64.0,140.0,161.0,"0,1",120,17,57,"0,4",3.0
2025-01-22,13,1007.0,422,0,27.0,"0,1",17.0,45.0,108.0,71.0,"0,1",97,"17,9",52,"0,6",3.0
2025-01-22,14,1006.0,250,0,26.0,"0,1",9.0,31.0,95.0,45.0,"0,1",124,"17,8",51,"0,9",3.0
2025-01-22,15,1006.0,127,0,32.0,"0,1",6.0,35.0,123.0,45.0,"0,1",125,"17,3",55,"0,5",3.0
2025-01-22,16,1005.0,104,0,40.0,"0,1",34.0,55.0,167.0,106.0,"0,1",152,18,55,"0,2",3.0
2025-01-22,17,1005.0,1,0,32.0,"0,1",16.0,52.0,139.0,77.0,"0,1",255,"17,2",52,1,3.0
2025-01-22,18,1005.0,0,0,26.0,"0,1",4.0,45.0,111.0,51.0,"0,1",231,"16,1",53,"1,3",3.0
2025-01-22,19,1006.0,0,0,19.0,"0,1",2.0,33.0,75.0,37.0,"0,2",264,"15,4",55,"1,6",3.0
2025-01-22,20,1005.0,0,0,13.0,"0,1",4.0,31.0,43.0,37.0,"0,1",237,"14,7",59,"1,1",3.0
2025-01-22,21,1004.0,0,0,10.0,"0,1",2.0,15.0,30.0,17.0,"0,1",166,"14,1",63,"0,6",3.0
2025-01-22,22,1005.0,0,0,7.0,"0,1",2.0,11.0,20.0,14.0,"0,1",158,"13,3",69,1,3.0
2025-01-22,23,1005.0,0,0,7.0,"0,1",1.0,9.0,16.0,11.0,"0,1",160,"12,8",73,1,7.0
2025-01-23,0,1007.0,0,0,6.0,"0,1",2.0,10.0,10.0,13.0,"0,1",158,"12,2",81,"0,7",4.0
2025-01-23,1,1007.0,0,0,4.0,"0,1",1.0,7.0,7.0,9.0,"0,1",173,"12,3",80,"0,5",3.0
2025-01-23,2,1008.0,0,0,4.0,"0,1",1.0,8.0,7.0,11.0,"0,1",239,"12,7",75,"1,3",3.0
2025-01-23,3,1008.0,0,0,4.0,"0,1",2.0,11.0,6.0,14.0,"0,1",285,"12,2",81,"0,3",3.0
2025-01-23,4,1008.0,0,0,5.0,"0,1",2.0,9.0,9.0,11.0,"0,1",267,"12,2",81,"0,3",3.0
2025-01-23,5,1009.0,0,0,6.0,"0,1",1.0,8.0,14.0,10.0,"0,2",149,"12,5",75,2,4.0
2025-01-23,6,1008.0,0,0,6.0,"0,1",2.0,10.0,15.0,12.0,"0,1",170,"12,3",77,"1,4",5.0
2025-01-23,7,1009.0,0,0,8.0,"0,1",2.0,12.0,23.0,14.0,"0,3",160,"12,5",77,"3,4",3.0
2025-01-23,8,,1,0,10.0,"0,1",3.0,28.0,36.0,33.0,"0,1",225,"13,4",72,2,23.0
2025-01-23,9,,75,0,8.0,"0,1",3.0,27.0,39.0,32.0,"0,2",233,"14,9",65,"2,9",7.0
2025-01-23,10,1009.0,201,0,7.0,"0,1",2.0,14.0,34.0,17.0,"0,3",210,"16,9",56,"3,7",3.0
2025-01-23,11,1010.0,332,0,10.0,"0,1",2.0,15.0,59.0,19.0,"0,4",238,"17,4",55,"3,5",3.0
2025-01-23,12,1010.0,408,0,9.0,"0,1",2.0,15.0,58.0,19.0,"0,7",253,"18,3",51,"6,1",3.0
2025-01-23,13,1011.0,294,0,9.0,"0,1",3.0,19.0,53.0,23.0,"0,3",257,"18,5",51,"2,7",3.0
2025-01-23,14,1011.0,469,0,8.0,"0,1",2.0,15.0,54.0,18.0,"0,3",218,"20,2",47,"3,6",3.0
2025-01-23,15,1011.0,170,0,7.0,"0,1",2.0,13.0,38.0,16.0,"0,2",195,20,47,"2,3",3.0
2025-01-23,16,1011.0,135,0,11.0,"0,1",2.0,21.0,60.0,24.0,"0,2",266,"20,8",42,"1,4",3.0
2025-01-23,17,1011.0,0,0,18.0,"0,1",2.0,35.0,111.0,39.0,"0,1",242,"18,9",47,"0,8",3.0
2025-01-23,18,1010.0,0,0,19.0,"0,1",5.0,46.0,109.0,54.0,"0,1",162,17,56,"0,4",4.0
2025-01-23,19,1010.0,0,0,9.0,"0,1",2.0,28.0,41.0,30.0,"0,1",207,"15,7",62,"1,1",3.0
2025-01-23,20,,0,0,8.0,"0,1",2.0,24.0,30.0,26.0,"0,1",263,"15,1",66,"0,8",5.0
2025-01-23,21,,0,0,10.0,"0,1",2.0,22.0,26.0,25.0,"0,1",315,"14,8",68,1,5.0
2025-01-23,22,,0,0,11.0,"0,1",2.0,17.0,36.0,20.0,"0,1",119,"12,9",84,"0,3",4.0
2025-01-24,0,,0,0,5.0,"0,1",2.0,13.0,7.0,15.0,"0,1",140,"12,8",87,"0,1",3.0
2025-01-24,2,1012.0,0,0,5.0,"0,1",2.0,11.0,6.0,14.0,"0,1",76,"11,9",94,"0,2",3.0
2025-01-24,3,1013.0,0,0,3.0,"0,1",2.0,10.0,4.0,12.0,"0,2",283,"13,4",87,"2,4",3.0
2025-01-24,4,1012.0,0,0,3.0,"0,1",2.0,8.0,4.0,10.0,"0,4",214,"13,6",84,"2,4",3.0
2025-01-24,5,1012.0,0,0,5.0,"0,1",1.0,8.0,7.0,10.0,"0,1",145,"12,1",93,"1,1",3.0
2025-01-24,6,1013.0,0,0,7.0,"0,1",2.0,13.0,9.0,16.0,"0,1",175,"11,6",96,"0,7",3.0
2025-01-24,7,1014.0,0,0,15.0,"0,1",7.0,35.0,22.0,45.0,"0,1",258,"11,3",97,"0,3",3.0
2025-01-24,8,1015.0,3,0,14.0,"0,1",11.0,44.0,20.0,60.0,"0,1",176,"12,6",91,"0,5",3.0
2025-01-24,9,1015.0,73,0,20.0,"0,1",14.0,37.0,30.0,59.0,"0,1",156,"13,7",87,1,3.0
2025-01-24,10,1014.0,145,0,11.0,"0,1",4.0,21.0,33.0,27.0,"0,2",201,"16,8",68,"2,4",3.0
2025-01-24,11,1013.0,355,0,9.0,"0,1",4.0,17.0,37.0,22.0,"0,3",210,"17,7",59,3,3.0
2025-01-24,12,1014.0,514,0,10.0,"0,1",3.0,13.0,41.0,17.0,"0,4",208,"18,6",54,"4,4",3.0
2025-01-24,13,1014.0,513,0,10.0,"0,1",2.0,11.0,50.0,14.0,"0,5",238,"18,9",51,"4,2",3.0
2025-01-24,14,1013.0,481,0,10.0,"0,1",2.0,11.0,77.0,14.0,"0,7",250,"19,6",46,"5,4",3.0
2025-01-24,15,1013.0,215,0,10.0,"0,1",2.0,12.0,65.0,15.0,"0,6",255,"19,7",45,"5,4",3.0
2025-01-24,16,1013.0,142,0,6.0,"0,1",2.0,13.0,33.0,16.0,"0,9",273,"19,3",45,"4,8",3.0
2025-01-24,17,1012.0,0,0,7.0,"0,1",2.0,17.0,31.0,19.0,"0,2",272,"18,1",49,"2,5",3.0
2025-01-24,18,1012.0,0,0,13.0,"0,1",2.0,28.0,50.0,30.0,"0,1",284,"16,9",54,1,3.0
2025-01-24,19,1011.0,0,0,11.0,"0,1",2.0,39.0,40.0,42.0,"0,2",297,"15,8",58,"1,5",3.0
2025-01-24,20,1010.0,0,0,11.0,"0,1",2.0,39.0,31.0,42.0,"0,1",313,"14,5",66,"1,4",3.0
2025-01-24,21,1009.0,0,0,12.0,"0,1",2.0,29.0,34.0,32.0,"0,1",138,"13,4",73,"0,5",3.0
2025-01-24,22,1009.0,0,0,8.0,"0,1",2.0,15.0,18.0,17.0,"0,1",149,"12,8",76,"0,5",3.0
2025-01-24,23,1010.0,0,0,8.0,"0,1",1.0,12.0,19.0,14.0,"0,1",131,"12,4",79,"0,5",3.0
2025-01-25,0,1010.0,0,0,6.0,"0,1",2.0,8.0,10.0,10.0,"0,1",137,"12,4",79,1,3.0
2025-01-25,1,1011.0,0,0,5.0,"0,1",1.0,7.0,8.0,9.0,"0,1",140,"12,2",82,"1,1",3.0
2025-01-25,2,1011.0,0,0,5.0,"0,1",1.0,6.0,7.0,8.0,"0,1",151,"12,2",82,"1,4",3.0
2025-01-25,3,1011.0,0,0,5.0,"0,1",2.0,8.0,5.0,11.0,"0,1",158,"12,2",83,"1,3",3.0
2025-01-25,4,1012.0,0,0,5.0,"0,1",1.0,7.0,6.0,9.0,"0,1",139,"11,1",91,"0,2",3.0
2025-01-25,5,1012.0,0,0,5.0,"0,1",2.0,7.0,6.0,9.0,"0,1",230,"11,9",86,"1,7",3.0
2025-01-25,6,1012.0,0,0,6.0,"0,1",1.0,6.0,7.0,8.0,"0,1",146,"11,6",89,"1,7",3.0
2025-01-25,7,1013.0,0,0,6.0,"0,1",2.0,9.0,10.0,11.0,"0,3",157,"11,9",87,"3,1",3.0
2025-01-25,8,1013.0,12,0,8.0,"0,1",2.0,18.0,12.0,21.0,"0,2",146,"11,9",88,"2,8",3.0
2025-01-25,9,1012.0,63,0,10.0,"0,1",2.0,15.0,33.0,19.0,"0,3",148,"13,6",80,"3,3",3.0
2025-01-25,10,1011.0,68,0,11.0,"0,1",3.0,19.0,36.0,23.0,"0,1",144,"14,4",78,"1,7",3.0
2025-01-25,11,1009.0,114,0,10.0,"0,1",2.0,14.0,40.0,18.0,"0,3",150,"15,6",71,"2,9",3.0
2025-01-25,12,1010.0,196,0,10.0,"0,1",2.0,13.0,41.0,16.0,"0,4",191,"16,2",65,"4,1",3.0
2025-01-25,13,1010.0,140,0,10.0,"0,1",2.0,13.0,59.0,16.0,"0,6",236,"16,7",52,"5,9",3.0
2025-01-25,14,1010.0,136,0,10.0,"0,1",2.0,10.0,59.0,12.0,"0,7",212,"16,6",51,"5,9",3.0
2025-01-25,15,1010.0,68,0,5.0,"0,1",2.0,11.0,32.0,14.0,"0,6",257,"16,4",53,"5,2",3.0
2025-01-25,16,1010.0,13,0,9.0,"0,1",2.0,12.0,43.0,14.0,"1,1",286,"15,9",58,"6,4",3.0
2025-01-25,17,1010.0,0,0,5.0,"0,1",2.0,11.0,17.0,13.0,"0,4",276,"15,3",63,"3,2",3.0
2025-01-25,18,1010.0,0,0,4.0,"0,1",2.0,12.0,13.0,15.0,"0,3",265,"15,2",61,"3,8",3.0
2025-01-25,19,1010.0,0,0,5.0,"0,1",3.0,17.0,19.0,21.0,"0,1",223,"14,9",63,"1,1",3.0
2025-01-25,20,1009.0,0,0,6.0,"0,1",2.0,15.0,19.0,18.0,"0,1",244,"14,3",63,"0,9",3.0
2025-01-25,21,1010.0,0,0,7.0,"0,1",2.0,22.0,21.0,24.0,"0,1",268,"13,9",61,"1,5",3.0
2025-01-25,22,1010.0,0,0,3.0,"0,1",2.0,13.0,9.0,16.0,"0,2",288,14,58,"2,4",3.0
2025-01-25,23,1012.0,0,0,4.0,"0,1",2.0,12.0,9.0,15.0,"0,1",311,"13,1",65,"1,4",3.0
2025-01-26,0,,0,0,5.0,"0,1",2.0,19.0,17.0,22.0,"0,1",153,"12,2",71,"0,4",3.0
2025-01-26,1,1013.0,0,0,3.0,"0,1",2.0,12.0,8.0,14.0,"0,1",164,"12,1",73,"0,7",3.0
2025-01-26,2,,0,0,2.0,"0,1",1.0,6.0,4.0,8.0,"0,3",161,"11,6",79,"2,5",3.0
2025-01-26,3,1015.0,0,0,2.0,"0,1",1.0,5.0,3.0,7.0,"0,2",166,"11,4",84,"1,2",3.0
2025-01-26,4,,0,0,3.0,"0,1",2.0,6.0,3.0,8.0,"0,1",165,"10,5",92,"0,4",3.0
2025-01-26,5,,0,0,3.0,"0,1",2.0,5.0,3.0,7.0,"0,1",141,10,95,1,3.0
2025-01-26,6,,0,0,2.0,"0,1",1.0,5.0,2.0,7.0,"0,1",172,"10,3",93,"1,9",3.0
2025-01-26,7,,0,0,2.0,"0,1",1.0,5.0,3.0,8.0,"0,1",137,10,94,"0,9",3.0
2025-01-26,8,,1,0,4.0,"0,1",2.0,8.0,5.0,10.0,"0,2",137,"10,7",90,"1,4",3.0
2025-01-26,9,,101,0,6.0,"0,1",2.0,9.0,11.0,12.0,"0,3",198,"12,3",81,"2,8",3.0
2025-01-26,10,,130,0,5.0,"0,1",2.0,8.0,12.0,10.0,"0,2",182,"14,1",69,"3,2",3.0
2025-01-26,11,,374,0,5.0,"0,1",2.0,9.0,15.0,11.0,"0,5",223,"15,3",56,"4,4",3.0
2025-01-26,12,,416,0,5.0,"0,1",2.0,7.0,19.0,9.0,"0,4",178,"16,7",50,"3,6",3.0
2025-01-26,13,1013.0,379,0,4.0,"0,1",2.0,10.0,20.0,13.0,"0,7",238,"17,3",47,"5,7",3.0
2025-01-26,14,1013.0,281,0,5.0,"0,1",2.0,8.0,20.0,10.0,"0,9",253,"17,4",47,"5,5",3.0
2025-01-26,15,,108,0,3.0,"0,1",1.0,6.0,9.0,8.0,"0,4",219,"17,1",52,"5,1",3.0
2025-01-26,16,,36,0,5.0,"0,1",2.0,9.0,12.0,12.0,"0,2",259,"16,9",55,"2,7",5.0
2025-01-26,17,,7,0,5.0,"0,1",2.0,18.0,18.0,21.0,"0,1",207,"16,4",59,"1,4",3.0
2025-01-26,18,,0,0,6.0,"0,1",2.0,13.0,21.0,15.0,"0,2",140,"14,1",71,"1,7",3.0
2025-01-26,19,1008.0,0,0,9.0,"0,1",2.0,17.0,35.0,19.0,"0,1",169,"13,7",75,"0,6",3.0
2025-01-26,20,1009.0,0,0,12.0,"0,1",2.0,24.0,29.0,26.0,"0,1",180,"13,9",71,"0,4",3.0
2025-01-26,21,1009.0,0,0,14.0,"0,1",2.0,23.0,34.0,25.0,"0,1",144,"13,8",70,"0,5",3.0
2025-01-26,22,1008.0,0,0,6.0,"0,1",2.0,20.0,11.0,22.0,"0,2",149,"14,4",73,"2,1",3.0
2025-01-26,23,1009.0,0,0,7.0,"0,1",2.0,16.0,14.0,18.0,"0,1",139,"13,6",72,"0,7",3.0
2025-01-27,0,1008.0,0,0,4.0,"0,1",2.0,8.0,6.0,10.0,"0,1",132,"13,8",64,"0,4",3.0
2025-01-27,1,1006.0,0,0,3.0,"0,1",1.0,8.0,5.0,10.0,"0,2",129,"13,6",68,"1,3",3.0
2025-01-27,2,1007.0,0,0,5.0,"0,1",2.0,8.0,7.0,11.0,"0,3",162,"14,4",64,"2,3",3.0
2025-01-27,3,1007.0,0,0,2.0,"0,1",2.0,7.0,3.0,9.0,"0,2",164,"15,2",63,"1,6",3.0
